Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
19978,66703,1,0,6.0,0,1,8,4,4,4,4,5,4,4,5,5,5,5,3,5,4,2,1,satisfied
19980,108116,1,0,5.0,0,1,3,3,5,3,3,2,5,5,5,5,5,5,3,5,4,0,0,satisfied
19981,115252,0,0,3.0,0,1,0,4,4,4,4,4,4,4,4,4,3,4,4,5,4,4,4,satisfied
19985,125797,0,0,7.0,0,1,7,2,2,2,2,5,4,5,2,2,2,2,5,2,4,4,3,satisfied
19986,94953,1,0,8.0,0,1,7,3,3,3,3,2,3,5,4,4,4,4,3,4,1,0,0,satisfied
19993,94043,1,0,7.0,0,1,1,3,3,3,3,4,5,4,5,5,5,5,4,5,4,2,2,satisfied
19995,78185,1,0,3.0,0,1,0,3,3,2,3,5,5,5,5,5,5,4,3,5,5,0,0,satisfied
19997,121293,1,0,8.0,0,1,8,1,1,1,1,3,4,5,4,4,4,4,4,4,3,0,2,satisfied
19999,75499,1,0,7.0,0,1,7,3,3,2,3,3,5,5,5,5,5,5,5,5,3,0,0,satisfied
20004,117540,0,0,7.0,0,1,3,5,5,5,5,2,4,4,4,4,4,4,3,4,4,0,0,satisfied
20005,87207,1,0,4.0,1,0,2,5,3,5,3,1,5,1,1,2,3,4,4,4,1,0,0,satisfied
20007,102317,0,0,8.0,0,1,0,5,5,4,5,5,4,4,4,4,4,4,5,4,3,4,4,satisfied
20008,42621,0,0,7.0,0,0,1,3,3,3,3,3,3,3,3,3,3,2,4,4,3,0,0,satisfied
20011,10394,0,0,8.0,0,1,7,1,1,1,1,5,4,4,5,5,5,5,3,5,5,0,0,satisfied
20014,78752,0,0,8.0,0,1,1,5,5,5,5,2,4,5,4,4,4,4,4,4,5,0,0,satisfied
20016,19706,1,0,6.0,0,1,5,3,3,3,3,2,2,1,5,5,5,5,4,5,2,4,4,satisfied
20017,27320,0,0,6.0,0,0,2,5,4,5,4,5,5,5,5,1,4,5,1,3,5,0,0,satisfied
20024,6502,1,0,2.0,0,1,7,5,5,1,5,5,5,5,5,4,5,4,5,5,5,0,0,satisfied
20027,71525,0,0,8.0,0,1,5,1,1,1,1,3,4,4,4,4,4,4,4,4,4,3,3,satisfied
20028,116651,1,0,7.0,0,1,8,1,1,1,1,4,4,5,4,4,4,4,4,4,4,0,0,satisfied
20031,102630,0,1,2.0,0,0,0,4,0,4,2,3,4,1,3,3,3,4,3,4,3,3,3,satisfied
20032,13658,0,0,6.0,0,1,8,1,1,1,1,2,2,4,5,5,5,5,5,5,1,0,0,satisfied
20034,109645,0,0,7.0,0,1,9,4,1,4,4,5,5,5,5,5,5,5,5,5,3,0,0,satisfied
20035,47604,0,0,2.0,0,1,6,2,2,2,2,4,4,4,4,3,2,2,5,3,4,4,2,satisfied
20037,24151,0,0,6.0,0,0,0,3,4,4,4,3,3,3,3,2,2,5,5,5,3,2,2,satisfied
20041,45235,0,0,8.0,0,0,1,4,1,1,1,4,4,4,4,5,2,4,2,4,4,0,0,satisfied
20043,9752,1,0,6.0,0,1,3,4,4,4,4,4,4,4,5,2,4,5,4,5,4,5,5,satisfied
20044,60864,1,0,4.0,0,1,5,3,3,3,3,3,4,5,4,4,4,4,3,4,5,0,0,satisfied
20047,47196,0,0,8.0,0,0,0,4,5,5,5,4,4,4,4,3,1,5,1,4,4,1,1,satisfied
20048,28100,0,0,1.0,0,0,1,5,5,5,5,5,5,4,5,4,3,1,2,5,5,0,1,satisfied
20051,26845,0,0,8.0,0,0,0,5,3,3,3,5,5,5,5,5,5,3,1,3,5,0,0,satisfied
20054,56881,1,1,2.0,0,0,7,5,4,4,2,5,4,4,3,4,4,5,4,4,4,0,3,satisfied
20055,112340,1,0,8.0,0,1,7,3,3,3,3,4,4,4,5,5,5,5,3,5,5,3,4,satisfied
20056,125067,1,0,5.0,0,1,8,5,5,2,5,5,4,4,3,3,4,3,3,3,5,0,0,satisfied
20060,24741,1,0,7.0,0,0,1,2,2,2,2,3,4,2,2,2,2,2,2,2,5,0,0,satisfied
20062,116885,0,1,2.0,0,0,0,5,5,5,4,4,5,4,4,4,2,5,3,5,4,4,4,satisfied
20075,37003,1,0,4.0,1,0,2,4,4,4,3,5,4,2,5,5,4,5,4,5,5,0,0,satisfied
20078,29014,1,0,8.0,0,1,8,5,5,5,5,4,5,3,4,4,4,4,5,4,1,0,0,satisfied
20080,29999,0,0,3.0,0,0,0,4,2,4,2,4,4,4,4,3,1,2,5,2,4,0,0,satisfied
20082,87776,0,0,5.0,0,1,0,4,4,2,4,3,5,4,4,4,4,5,4,4,3,0,0,satisfied
20083,66530,0,0,7.0,0,1,8,1,1,1,1,3,5,5,4,4,5,4,4,4,5,1,0,satisfied
20085,40364,0,0,8.0,0,1,4,1,1,1,1,2,1,1,2,2,2,2,4,2,4,0,0,satisfied
20087,47246,1,0,7.0,0,1,8,3,2,3,3,4,4,4,3,3,4,3,5,3,5,2,1,satisfied
20088,55031,0,0,8.0,0,1,4,1,1,2,1,5,5,5,4,4,4,4,5,4,5,1,0,satisfied
20090,87530,0,0,8.0,0,1,6,2,2,2,2,2,4,5,4,4,4,4,4,4,3,0,0,satisfied
20091,50268,0,0,8.0,0,1,0,1,1,1,1,5,4,4,3,3,4,3,4,3,2,0,0,satisfied
20099,69659,1,0,6.0,0,1,8,4,4,4,4,4,4,4,5,5,5,5,3,5,5,0,0,satisfied
20100,106256,1,0,8.0,0,1,5,5,5,5,5,4,5,4,4,4,5,4,3,4,5,0,2,satisfied
20101,56306,0,0,5.0,0,1,6,3,3,3,3,5,3,5,4,4,4,4,4,4,3,0,0,satisfied
20102,56848,0,0,5.0,0,1,7,5,5,5,5,4,4,4,4,2,5,5,4,3,4,0,0,satisfied
20106,105892,0,0,8.0,0,1,0,5,5,5,5,4,4,5,5,5,5,5,5,5,4,3,0,satisfied
20107,36567,1,0,4.0,0,1,3,1,1,1,1,5,3,2,5,5,4,5,2,5,5,4,4,satisfied
20110,120204,1,0,5.0,0,1,5,5,5,5,5,2,4,5,5,5,5,5,3,5,4,2,2,satisfied
20112,25748,1,0,5.0,0,1,8,1,1,1,1,3,4,5,2,2,2,2,1,2,3,2,1,satisfied
20115,34569,1,0,6.0,0,1,5,1,5,1,1,4,4,2,5,5,5,5,2,5,4,0,0,satisfied
20117,83873,0,0,8.0,0,1,6,1,1,1,1,4,4,5,4,4,4,4,5,4,5,1,3,satisfied
20118,62736,0,0,3.0,0,1,7,1,1,1,1,2,2,2,4,2,3,4,2,5,2,2,0,satisfied
20119,65414,1,0,8.0,0,1,7,1,1,1,1,2,4,5,2,2,2,2,4,2,5,4,4,satisfied
20121,59871,0,0,3.0,0,1,7,2,1,2,2,4,4,4,4,3,2,5,5,5,4,4,4,satisfied
20122,2838,1,0,8.0,0,1,6,1,1,1,1,3,4,5,4,4,4,4,3,4,5,0,0,satisfied
20126,122353,1,0,6.0,0,1,6,1,1,1,1,4,4,5,2,2,2,2,5,2,3,0,0,satisfied
20131,85340,0,0,7.0,0,1,2,3,3,3,3,5,4,5,4,4,4,4,5,4,3,0,0,satisfied
20132,66955,1,0,8.0,0,1,8,2,2,2,2,4,5,5,5,5,5,5,3,5,3,0,0,satisfied
20133,60101,1,1,8.0,0,1,3,3,3,3,2,5,3,5,5,5,3,5,3,4,5,0,0,satisfied
20136,83400,0,1,8.0,0,1,1,5,5,5,3,1,5,1,1,3,5,4,5,4,1,0,0,satisfied
20140,129655,1,0,6.0,0,1,0,5,5,3,5,5,5,5,4,4,4,4,4,4,5,4,4,satisfied
20144,62785,0,0,1.0,1,0,7,5,5,5,1,5,5,5,1,3,3,5,5,1,5,0,4,satisfied
20145,102664,0,0,7.0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,0,satisfied
20149,25993,0,0,2.0,1,0,1,5,2,5,4,4,2,4,4,4,2,4,3,4,4,0,0,satisfied
20152,73275,0,0,5.0,0,1,7,5,5,5,5,4,4,5,4,4,4,4,3,4,4,3,0,satisfied
20153,36854,1,0,8.0,0,1,0,2,2,2,2,2,5,4,5,5,5,5,3,5,2,0,0,satisfied
20156,78384,1,0,7.0,0,1,2,2,2,2,2,4,5,5,4,4,4,4,4,4,4,0,0,satisfied
20159,57343,0,0,4.0,0,1,7,4,4,4,4,4,5,4,5,5,4,5,4,5,4,0,0,satisfied
20165,56600,0,0,8.0,0,1,8,4,4,4,4,3,4,4,3,3,4,3,3,3,5,0,0,satisfied
20167,31157,1,0,7.0,1,0,1,5,4,5,3,3,4,5,1,1,5,1,4,1,3,0,0,satisfied
20171,26941,1,1,2.0,0,0,3,5,5,5,3,2,5,1,2,4,5,4,4,5,2,0,0,satisfied
20173,54929,1,0,8.0,0,1,6,2,2,2,2,2,3,5,4,4,4,4,4,4,3,0,0,satisfied
20176,110565,1,0,6.0,0,1,1,5,5,5,5,4,4,4,4,4,4,4,3,4,4,0,0,satisfied
20177,123053,1,0,3.0,0,1,6,3,3,3,3,4,5,4,4,3,5,5,4,4,4,0,0,satisfied
20180,59583,0,0,6.0,0,1,8,5,5,5,5,5,5,4,5,5,5,5,3,5,5,0,0,satisfied
20181,46877,1,0,1.0,0,0,2,4,4,4,4,4,4,3,4,1,3,5,3,5,4,0,0,satisfied
20187,55648,1,0,8.0,0,1,6,0,0,0,1,5,5,5,1,1,1,1,5,1,3,1,3,satisfied
20188,102666,1,0,4.0,0,1,0,5,5,5,5,3,4,4,4,4,4,4,5,4,5,0,0,satisfied
20190,102647,0,0,7.0,0,1,0,0,0,0,4,2,4,5,1,1,1,1,5,1,5,4,3,satisfied
20192,110978,0,0,7.0,0,1,0,3,3,3,3,5,4,4,5,5,5,5,5,5,5,0,0,satisfied
20194,124453,1,1,2.0,0,0,2,4,4,4,3,5,4,5,5,5,2,5,4,5,5,0,0,satisfied
20195,105063,1,0,8.0,0,1,6,2,2,2,2,5,5,5,4,4,4,4,3,4,5,3,1,satisfied
20198,41844,1,0,4.0,0,2,1,3,4,4,4,3,5,3,3,1,1,5,4,5,3,0,0,satisfied
20199,86900,0,0,6.0,0,1,8,1,1,1,1,5,5,4,4,4,4,4,4,4,5,0,1,satisfied
20200,41037,1,0,3.0,0,1,5,2,2,2,2,5,5,5,5,4,1,1,3,3,5,0,0,satisfied
20203,104064,1,0,7.0,0,1,4,4,4,1,4,5,5,4,4,4,4,4,3,4,3,2,0,satisfied
20209,19151,1,0,2.0,0,1,8,0,0,0,5,4,1,1,4,5,3,5,2,5,4,1,0,satisfied
20210,660,0,0,8.0,0,1,7,5,5,5,5,5,4,4,4,4,4,5,4,4,3,0,0,satisfied
20213,106485,0,0,7.0,0,1,0,1,1,1,1,5,5,4,5,5,5,5,5,5,3,3,4,satisfied
20214,16917,0,0,6.0,0,2,0,4,3,3,3,4,4,4,4,2,4,4,3,1,4,4,3,satisfied
20215,129128,1,1,2.0,0,1,1,5,4,5,1,1,5,1,1,3,5,4,3,5,1,0,2,satisfied
20217,73869,1,0,6.0,0,1,7,4,2,4,4,3,3,5,5,5,5,5,5,5,4,0,0,satisfied
20218,102300,0,0,6.0,0,1,0,2,2,2,2,2,4,5,4,4,4,4,3,4,3,0,0,satisfied
20220,80983,1,0,5.0,0,1,8,0,0,0,4,4,4,4,4,4,4,4,3,4,5,0,0,satisfied
20229,99732,1,0,5.0,0,1,5,1,1,1,1,4,4,5,5,5,5,5,4,5,3,3,3,satisfied
20235,2649,1,0,8.0,0,1,8,4,4,4,4,4,5,4,4,4,4,4,3,4,4,4,4,satisfied
20240,87805,0,0,8.0,0,1,9,5,5,5,5,4,5,4,4,4,4,4,4,4,5,0,0,satisfied
20242,34917,1,0,5.0,0,0,0,5,3,3,3,5,5,5,5,3,5,1,3,3,5,0,0,satisfied
20245,77915,1,0,7.0,0,1,8,2,2,2,2,5,4,4,5,5,5,5,5,5,3,0,0,satisfied
20249,18711,1,0,4.0,1,2,0,5,4,5,4,4,5,3,4,5,3,4,4,4,4,0,0,satisfied
20250,21281,1,0,6.0,0,0,1,5,3,3,3,5,5,5,5,1,2,1,3,5,5,0,0,satisfied
20251,65389,0,0,1.0,1,0,1,0,3,0,3,5,0,5,5,1,5,3,1,4,5,0,0,satisfied
20257,19541,0,0,5.0,0,0,0,5,3,3,3,5,5,5,5,3,2,3,4,5,5,4,4,satisfied
20258,379,1,0,6.0,0,1,0,3,3,3,3,4,4,5,5,5,5,5,3,5,3,0,0,satisfied
20260,31379,0,0,4.0,0,1,7,3,3,3,3,1,3,2,5,5,5,5,1,5,1,2,1,satisfied
20263,125333,1,0,7.0,0,1,1,3,3,3,3,2,4,4,4,4,5,4,4,4,4,4,3,satisfied
20266,49981,1,0,2.0,0,1,0,5,5,5,5,5,5,3,5,5,5,2,1,2,5,1,1,satisfied
20267,115017,1,0,7.0,0,1,5,3,3,3,3,2,4,5,5,5,5,5,4,5,3,0,0,satisfied
20269,98811,1,0,6.0,0,1,2,4,4,4,4,5,4,4,5,5,5,5,5,5,3,0,0,satisfied
20271,68616,1,0,6.0,0,1,0,5,5,4,5,2,4,4,4,4,4,4,4,4,3,0,0,satisfied
20272,76496,1,0,6.0,0,1,1,4,4,4,4,2,4,5,4,4,5,4,4,4,4,0,0,satisfied
20273,48897,1,0,2.0,0,1,0,2,2,2,2,4,4,5,4,5,1,3,1,4,4,0,0,satisfied
20278,121412,0,0,7.0,0,1,7,1,2,1,1,3,5,4,4,4,4,4,5,4,3,3,3,satisfied
20280,32218,0,0,6.0,0,0,0,5,3,4,3,5,5,5,5,3,2,2,2,1,5,0,0,satisfied
20283,47139,1,0,1.0,0,1,8,2,2,2,2,4,4,4,4,3,4,4,3,2,4,0,0,satisfied
20284,87661,1,0,7.0,0,1,8,1,1,5,1,5,5,5,4,3,5,5,5,5,5,5,5,satisfied
20285,24136,0,0,7.0,0,1,6,1,1,2,1,4,4,5,5,5,5,5,5,5,5,4,4,satisfied
20286,80303,1,0,2.0,0,1,7,1,1,1,1,5,5,5,5,3,3,5,5,4,5,0,3,satisfied
20287,108540,1,0,7.0,0,1,1,1,1,1,1,5,4,4,4,4,5,4,3,4,4,0,0,satisfied
20288,58637,0,0,8.0,0,1,7,3,3,3,3,2,4,4,4,4,4,4,4,4,5,1,0,satisfied
20291,60098,0,0,2.0,0,1,6,1,1,5,1,5,5,5,5,3,3,5,4,4,5,1,2,satisfied
20296,26578,0,0,2.0,0,0,1,4,1,1,1,4,4,4,4,3,3,3,2,1,4,0,0,satisfied
20297,120380,0,0,8.0,0,1,0,1,1,1,1,4,4,5,4,4,4,4,4,4,3,0,4,satisfied
20298,40407,1,0,7.0,0,1,9,1,1,5,1,1,5,2,4,4,4,5,3,4,4,0,1,satisfied
20299,109797,0,0,7.0,0,1,8,4,4,4,4,4,4,5,4,4,4,4,5,4,4,0,0,satisfied
20303,24640,1,0,2.0,0,2,1,4,2,2,2,4,4,5,4,5,1,1,2,2,4,0,0,satisfied
20305,22553,0,0,8.0,0,1,0,3,3,3,3,4,4,4,4,4,4,4,5,4,4,0,0,satisfied
20308,25632,1,0,8.0,0,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,2,0,0,satisfied
20310,75885,1,0,2.0,0,1,1,2,2,2,2,4,4,4,4,4,5,5,5,4,4,0,0,satisfied
20315,104642,1,0,7.0,0,1,6,1,1,5,1,4,5,5,2,2,2,2,3,2,3,1,0,satisfied
20319,86614,0,0,8.0,0,1,7,1,1,1,1,2,5,4,5,5,5,5,5,5,5,0,0,satisfied
20321,90318,1,1,2.0,0,1,1,4,0,4,2,1,4,1,1,4,3,5,5,5,1,4,4,satisfied
20322,58861,1,0,7.0,0,1,6,3,3,3,3,2,4,5,4,4,4,4,3,4,3,2,1,satisfied
20324,6131,0,0,4.0,0,1,6,5,5,3,5,5,5,5,5,4,2,5,5,4,5,1,0,satisfied
20325,99024,1,0,8.0,0,1,8,4,4,4,4,4,4,4,4,4,4,4,3,4,5,0,0,satisfied
20327,71366,0,0,3.0,0,1,8,1,1,4,1,5,5,5,5,4,5,5,5,4,5,1,0,satisfied
20329,30684,0,1,6.0,0,0,1,5,5,5,2,4,5,4,4,4,3,5,2,5,4,0,0,satisfied
20330,53504,1,0,1.0,1,0,7,5,2,5,3,5,1,1,4,5,3,4,1,3,1,0,1,satisfied
20332,101481,1,0,5.0,0,1,0,2,2,2,2,2,5,4,4,4,4,4,4,4,5,0,0,satisfied
20335,48924,0,0,4.0,0,1,0,3,3,3,3,5,5,2,5,5,5,5,3,5,5,1,1,satisfied
20338,23134,0,0,5.0,0,1,6,2,2,2,2,3,1,3,4,4,4,5,4,4,2,0,0,satisfied
20340,22229,0,0,4.0,0,1,8,1,1,1,1,2,5,4,4,4,4,4,4,4,3,0,0,satisfied
20343,38944,0,0,2.0,1,0,0,5,5,5,5,1,5,4,1,4,5,5,5,5,1,0,0,satisfied
20344,46235,0,0,2.0,0,1,2,5,5,5,5,3,4,3,3,4,2,3,3,3,3,2,1,satisfied
20345,111855,0,0,8.0,0,1,6,3,3,3,3,3,4,5,2,2,2,2,3,2,4,3,2,satisfied
20347,26724,0,0,3.0,0,2,1,5,4,3,4,5,5,5,5,3,3,3,3,3,5,0,0,satisfied
20349,7522,0,0,2.0,0,1,8,5,5,5,5,4,4,4,4,4,4,4,4,4,4,0,0,satisfied
20350,81582,1,0,8.0,0,1,1,4,5,4,4,5,5,4,4,4,4,4,5,4,5,0,0,satisfied
20351,12282,1,0,4.0,0,0,0,5,5,5,5,5,5,5,5,4,1,2,2,1,5,1,3,satisfied
20354,66391,1,1,3.0,0,1,5,5,5,5,3,5,5,5,5,3,5,5,3,5,5,0,0,satisfied
20355,129582,1,0,7.0,0,1,0,0,0,0,4,4,5,4,5,5,5,5,5,5,3,0,0,satisfied
20356,104939,0,0,5.0,0,1,8,1,1,1,1,4,5,5,5,5,5,5,5,5,3,1,0,satisfied
20359,92380,0,0,1.0,1,1,7,4,4,4,1,1,4,1,1,3,3,4,5,4,1,0,0,satisfied
20360,99167,0,0,3.0,1,0,2,4,5,4,1,4,4,4,4,4,3,4,3,5,4,0,0,satisfied
20362,53987,1,0,3.0,0,0,6,4,5,4,5,4,4,4,4,2,1,5,2,5,4,0,0,satisfied
20364,69402,0,0,2.0,0,1,8,4,4,4,4,4,4,4,4,5,5,4,4,5,4,0,0,satisfied
20365,126541,1,1,3.0,0,1,1,5,5,5,2,4,5,4,4,5,2,5,4,4,4,0,0,satisfied
20366,15226,0,1,2.0,0,0,1,4,5,4,2,2,4,2,2,1,3,4,5,4,2,0,0,satisfied
20368,74443,0,0,2.0,0,1,3,1,1,1,1,5,5,5,5,4,5,4,4,5,5,0,0,satisfied
20370,120730,0,1,2.0,0,0,3,5,5,5,5,5,5,3,5,4,4,4,5,5,5,0,0,satisfied
20376,88050,1,1,2.0,0,1,1,5,5,5,5,5,5,5,5,3,2,4,3,5,5,0,0,satisfied
20377,33403,0,0,6.0,0,1,8,2,2,2,2,4,4,4,4,2,3,5,4,5,4,4,4,satisfied
20379,69896,1,0,8.0,0,1,5,4,2,4,4,3,5,5,5,5,5,5,3,5,3,1,1,satisfied
20380,84573,1,0,4.0,0,2,7,4,3,2,3,4,4,4,4,1,5,5,5,1,4,4,3,satisfied
20382,78393,0,0,4.0,1,0,2,0,1,0,3,4,0,4,4,1,1,2,3,2,4,0,0,satisfied
20386,10717,1,0,8.0,0,1,1,2,2,2,2,3,5,5,5,5,5,5,3,5,5,0,0,satisfied
20391,98406,0,0,6.0,0,1,8,5,5,5,5,5,4,5,5,5,5,5,5,5,5,0,0,satisfied
20394,15310,1,0,3.0,0,1,7,2,2,2,2,2,2,2,2,5,5,4,5,3,2,0,0,satisfied
20395,21765,0,0,7.0,0,1,9,1,1,1,1,3,3,4,4,4,4,4,1,4,1,0,0,satisfied
20396,21874,0,0,8.0,0,0,1,4,5,5,5,4,4,4,4,3,4,5,1,4,4,0,0,satisfied
20397,104396,0,0,7.0,0,1,8,1,3,1,1,5,5,4,5,5,5,5,4,5,5,0,0,satisfied
20399,24205,1,0,5.0,0,0,0,4,5,4,4,4,4,4,4,5,4,1,5,4,4,0,0,satisfied
20400,115411,1,0,2.0,0,1,1,5,2,5,5,5,5,5,5,3,3,4,4,5,5,0,0,satisfied
20402,108654,1,0,8.0,0,1,6,5,5,5,5,3,5,5,4,4,4,4,4,4,4,4,4,satisfied
20404,101747,0,1,2.0,0,0,5,4,4,4,1,5,4,1,5,3,2,3,3,5,5,0,0,satisfied
20406,109821,0,0,7.0,0,1,7,2,2,2,2,5,5,4,5,5,5,5,5,5,4,1,0,satisfied
20410,25918,0,0,5.0,0,1,9,5,5,5,5,5,1,3,4,4,4,4,1,4,2,0,1,satisfied
20411,70562,0,0,8.0,0,0,2,4,4,4,4,5,4,5,5,1,2,2,4,4,5,0,0,satisfied
20418,14500,0,1,2.0,0,0,0,4,4,4,4,1,4,1,1,5,2,4,3,2,1,0,0,satisfied
20420,94756,0,0,8.0,0,1,1,4,4,4,4,3,4,5,4,4,5,4,4,4,5,0,1,satisfied
20422,1706,1,0,7.0,0,1,7,3,3,3,3,5,5,5,3,3,3,3,3,3,5,4,4,satisfied
20424,29931,1,0,4.0,0,1,1,1,1,1,1,4,2,5,5,5,5,5,2,5,3,0,1,satisfied
20425,49282,0,0,5.0,0,1,9,1,1,1,1,5,2,5,5,5,5,5,5,5,5,0,0,satisfied
20429,10212,1,0,8.0,0,1,7,5,5,5,5,5,5,5,4,4,5,4,3,4,3,0,0,satisfied
20433,45692,1,0,1.0,0,0,2,4,2,2,2,4,4,5,4,4,5,2,1,2,4,0,0,satisfied
20435,88924,0,1,3.0,0,1,4,4,4,4,3,1,4,1,1,5,3,4,4,5,1,2,1,satisfied
20436,97356,1,0,,0,1,6,3,3,3,3,4,3,4,5,5,5,5,1,5,1,1,0,satisfied
20437,64192,0,0,7.0,0,1,2,1,1,1,1,4,5,4,3,3,4,3,4,3,4,4,4,satisfied
20439,28398,0,0,4.0,0,1,6,3,3,3,3,5,5,5,5,4,2,3,1,3,5,0,0,satisfied
20442,52989,1,0,4.0,0,1,4,3,3,3,3,5,5,5,5,5,4,5,4,5,4,0,2,satisfied
20444,60358,0,0,7.0,0,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,3,1,0,satisfied
20445,127369,0,0,7.0,0,1,3,2,2,1,2,5,4,4,2,2,2,2,5,2,4,2,0,satisfied
20447,4185,1,0,7.0,0,1,6,5,5,5,5,3,4,4,4,4,4,4,3,4,4,4,4,satisfied
20448,47352,0,0,2.0,0,1,8,3,3,3,3,4,4,4,4,5,1,1,5,1,4,4,3,satisfied
20449,57847,1,1,2.0,0,1,7,0,4,0,1,0,2,2,3,2,3,4,2,3,2,0,0,satisfied
20452,78677,1,0,1.0,0,1,2,4,4,4,4,5,5,5,5,3,4,5,4,4,5,0,0,satisfied
20456,24720,0,0,8.0,0,1,1,5,5,5,5,4,2,3,4,4,4,4,2,4,2,0,0,satisfied
20461,27353,0,0,3.0,0,1,1,5,5,5,5,2,2,2,2,3,4,3,4,5,2,0,0,satisfied
20462,53670,0,0,5.0,0,1,4,2,2,2,2,4,3,3,5,5,5,5,3,5,2,0,0,satisfied
20464,76105,1,0,8.0,0,1,8,3,3,3,3,5,4,5,3,3,2,3,5,3,3,0,0,satisfied
20465,36715,0,0,1.0,0,2,3,0,3,0,4,2,0,2,2,4,4,2,4,5,2,1,0,satisfied
20466,93226,1,0,8.0,0,0,3,5,1,1,1,3,4,4,5,5,5,5,5,5,4,1,1,satisfied
20467,4277,1,0,5.0,0,1,1,5,5,3,5,5,4,4,4,4,4,4,3,4,4,0,0,satisfied
20470,85947,1,0,7.0,0,1,1,2,2,2,2,2,5,5,4,4,4,4,5,4,3,1,0,satisfied
20471,125530,0,0,8.0,0,1,6,4,4,4,4,4,4,4,5,5,5,5,3,5,5,3,3,satisfied
20473,49832,0,0,8.0,0,0,0,4,4,4,4,4,4,4,4,4,2,1,2,3,4,2,0,satisfied
20477,61358,0,0,8.0,0,1,8,2,2,2,2,4,5,5,4,4,4,4,4,4,3,4,4,satisfied
20478,83774,0,0,8.0,0,1,8,3,3,3,3,4,5,4,5,5,5,5,3,5,3,4,4,satisfied
20479,43839,1,0,3.0,0,0,0,0,0,0,1,1,0,1,1,4,5,2,3,1,1,0,2,satisfied
20481,34653,1,0,6.0,0,2,1,4,4,4,4,2,2,1,4,4,4,4,4,4,4,0,0,satisfied
20482,49171,1,0,2.0,0,0,1,5,5,5,5,5,5,3,5,2,1,3,5,3,5,4,4,satisfied
20485,128489,0,0,7.0,1,0,0,0,5,0,3,4,0,3,4,4,4,5,5,4,4,0,1,satisfied
20486,24105,0,0,7.0,0,1,1,1,1,1,1,5,4,3,4,4,4,4,5,4,5,0,0,satisfied
20487,57169,1,0,7.0,0,1,7,1,1,1,1,5,5,5,5,5,5,5,4,5,3,2,2,satisfied
20489,38189,0,0,7.0,1,0,3,4,5,4,2,5,4,5,5,4,3,5,5,5,5,0,0,satisfied
20492,121035,0,0,1.0,1,0,2,5,5,4,3,4,4,4,4,4,5,4,4,4,4,0,0,satisfied
20494,32120,1,0,5.0,0,0,0,4,2,3,2,4,5,4,4,1,4,3,5,2,4,2,2,satisfied
20496,8542,1,0,5.0,0,1,8,0,4,0,2,5,5,5,2,2,2,2,5,2,5,4,4,satisfied
20497,78163,1,0,8.0,0,1,0,0,4,0,2,5,4,4,4,4,4,4,4,4,3,0,0,satisfied
20498,39849,0,0,7.0,0,1,0,1,1,1,1,5,3,3,5,5,5,3,2,5,1,0,0,satisfied
20499,22296,1,0,8.0,0,1,0,0,0,0,4,3,5,4,1,1,1,1,1,1,1,0,0,satisfied
20503,41822,1,0,2.0,1,0,0,5,4,5,4,5,5,1,5,4,2,5,3,5,5,0,0,satisfied
20506,93790,1,0,8.0,0,1,8,5,5,5,5,3,5,5,2,2,2,2,3,2,3,4,4,satisfied
20511,21409,1,0,8.0,0,1,8,1,1,1,1,5,1,1,5,5,5,5,3,5,3,3,3,satisfied
20512,14937,1,0,7.0,0,1,8,3,3,3,3,3,3,4,5,5,4,5,4,5,5,1,3,satisfied
20516,99645,0,0,8.0,0,1,6,4,4,4,4,4,5,5,4,4,4,4,3,4,3,0,0,satisfied
20519,48210,1,0,2.0,1,0,0,4,5,4,2,3,4,3,3,1,2,1,5,5,3,0,0,satisfied
20525,107542,1,1,2.0,0,1,2,4,0,5,3,5,5,1,5,5,3,4,4,5,5,0,0,satisfied
20527,59773,1,1,2.0,0,1,2,0,0,0,2,5,0,5,5,3,1,3,3,3,5,0,0,satisfied
20529,64974,0,0,5.0,0,1,0,3,3,3,3,1,1,2,4,4,4,4,1,4,2,4,4,satisfied
20530,50565,1,0,4.0,1,0,0,4,5,4,2,5,4,5,5,3,2,4,4,4,5,0,0,satisfied
20535,100934,1,0,8.0,0,1,2,4,4,2,4,4,5,4,4,4,4,4,5,4,4,0,0,satisfied
20544,11423,1,0,8.0,0,1,8,4,4,4,4,4,5,4,5,5,5,4,3,5,5,0,0,satisfied
20545,8332,0,0,8.0,0,1,8,5,5,5,5,2,5,4,3,3,3,3,3,3,4,0,0,satisfied
20548,122783,1,0,7.0,0,1,8,4,4,4,4,5,5,4,4,4,4,4,4,4,3,1,3,satisfied
20550,80684,0,1,2.0,0,1,2,5,5,5,5,5,5,2,5,4,5,4,5,5,5,1,1,satisfied
20551,24850,1,0,6.0,0,2,2,4,1,1,1,1,1,1,4,4,4,4,1,4,4,0,1,satisfied
